room_id,number_of_reviews,last_review,reviews_per_month,review_rate_number
2917265,14.0,2/20/2017,0.21,2.0
2917817,58.0,6/3/2019,0.92,3.0
2918369,19.0,1/5/2016,0.28,3.0
2918922,209.0,6/26/2019,3.11,4.0
2919474,6.0,9/11/2016,0.09,2.0
2920026,2.0,7/13/2015,0.04,2.0
2920579,1.0,1/8/2015,0.02,3.0
2921131,1.0,1/13/2014,0.01,2.0
2921683,26.0,5/28/2019,0.85,1.0
2922235,2.0,6/1/2016,0.03,4.0
2922788,1.0,1/2/2014,0.01,1.0
2923340,10.0,9/20/2017,0.2,1.0
2923892,54.0,1/10/2019,0.86,2.0
2924445,0.0,,,4.0
2924997,0.0,,,1.0
2925549,16.0,2/28/2018,0.75,3.0
2926102,92.0,7/25/2018,1.37,3.0
2926654,2.0,5/19/2015,0.03,5.0
2927206,130.0,7/3/2019,3.38,5.0
2927758,74.0,6/11/2019,1.93,3.0
2928311,0.0,,,1.0
2928863,52.0,6/26/2019,0.82,1.0
2929415,17.0,8/30/2017,0.25,1.0
2929968,52.0,6/30/2019,0.8,1.0
2930520,64.0,6/15/2019,0.96,1.0
2931072,0.0,,,3.0
2931625,28.0,10/31/2018,0.55,1.0
2932177,3.0,12/14/2015,0.04,3.0
2932729,55.0,6/4/2019,1.12,5.0
2933281,6.0,5/9/2019,0.1,2.0
2933834,0.0,,,2.0
2934386,19.0,1/23/2018,0.32,3.0
2934938,9.0,9/5/2017,0.13,2.0
2935491,9.0,7/4/2016,0.14,2.0
2936043,20.0,12/15/2018,0.31,3.0
2936595,45.0,1/3/2019,1.01,5.0
2937148,275.0,7/5/2019,4.64,2.0
2937700,8.0,1/2/2017,0.12,3.0
2938252,27.0,8/28/2016,0.4,5.0
2938804,21.0,10/10/2016,0.31,5.0
2939357,105.0,6/29/2019,1.56,2.0
2939909,77.0,12/16/2018,1.14,5.0
2940461,6.0,5/1/2019,0.95,5.0
2941014,26.0,4/21/2019,0.41,3.0
2941566,6.0,5/19/2015,0.1,3.0
2942118,10.0,5/27/2019,0.16,1.0
2942671,0.0,,,2.0
2943223,24.0,12/21/2017,0.38,1.0
2943775,3.0,11/30/2014,0.05,3.0
2944327,2.0,1/3/2014,0.03,4.0
2944880,19.0,6/22/2015,0.28,1.0
2945432,2.0,4/7/2017,0.07,4.0
2945984,1.0,6/2/2014,0.02,3.0
2946537,0.0,,,2.0
2947089,0.0,,,3.0
2947641,57.0,3/8/2017,0.89,2.0
2948194,3.0,1/3/2019,0.21,5.0
2948746,10.0,1/29/2017,0.32,3.0
2949298,87.0,6/11/2019,1.37,4.0
2949850,0.0,,,1.0
2950403,0.0,,,5.0
2950955,0.0,,,2.0
2951507,7.0,6/10/2019,0.1,2.0
2952060,5.0,4/21/2019,0.14,3.0
2952612,70.0,5/27/2019,1.11,5.0
2953164,4.0,1/5/2018,0.06,1.0
2953717,4.0,4/21/2015,0.06,5.0
2954269,20.0,6/15/2019,0.32,2.0
2954821,0.0,,,3.0
2955373,17.0,2/17/2015,0.27,4.0
2955926,7.0,6/22/2019,0.69,4.0
2956478,72.0,12/30/2018,1.07,4.0
2957030,66.0,4/30/2019,1.12,5.0
2957583,8.0,4/30/2018,0.21,2.0
2958135,0.0,,,2.0
2958687,0.0,,,5.0
2959240,16.0,5/21/2017,0.25,1.0
2959792,16.0,12/19/2018,0.26,5.0
2960344,0.0,,,2.0
2960896,4.0,7/13/2014,0.06,4.0
2961449,205.0,6/30/2019,3.05,3.0
2962001,4.0,11/5/2016,0.06,1.0
2962553,44.0,5/26/2019,1.68,4.0
2963106,4.0,12/22/2016,0.06,5.0
2963658,353.0,6/19/2019,5.26,2.0
2964210,4.0,9/21/2015,0.06,3.0
2964763,0.0,,,3.0
2965315,80.0,7/2/2019,1.74,1.0
2965867,191.0,6/19/2019,3.29,5.0
2966419,96.0,6/27/2018,1.52,4.0
2966972,98.0,6/16/2019,1.55,3.0
2967524,0.0,,,1.0
2968076,4.0,8/14/2018,0.07,4.0
2968629,4.0,9/28/2018,0.06,1.0
2969181,0.0,,,3.0
2969733,37.0,12/12/2018,0.59,5.0
2970286,34.0,11/21/2016,0.52,4.0
2970838,4.0,6/10/2014,0.06,3.0
2971390,49.0,7/7/2019,0.73,2.0
2971942,0.0,,,4.0
2972495,122.0,6/15/2019,1.93,1.0
2973047,23.0,12/6/2015,0.36,3.0
2973599,11.0,3/10/2018,0.16,3.0
2974152,16.0,4/22/2019,0.25,5.0
2974704,1.0,5/25/2017,0.04,2.0
2975256,131.0,6/16/2019,2.02,1.0
2975809,25.0,8/24/2018,0.42,3.0
2976361,0.0,,,5.0
2976913,162.0,6/26/2019,2.45,4.0
2977465,0.0,,,5.0
2978018,14.0,5/15/2016,0.29,1.0
2978570,0.0,,,3.0
2979122,125.0,6/22/2019,1.86,3.0
2979675,4.0,4/1/2019,0.19,2.0
2980227,8.0,1/2/2015,0.13,1.0
2980779,1.0,4/23/2014,0.02,1.0
2981332,138.0,6/5/2019,2.23,3.0
2981884,44.0,6/28/2019,0.77,3.0
2982436,0.0,,,4.0
2982988,12.0,11/25/2018,0.21,4.0
2983541,52.0,6/17/2019,0.82,5.0
2984093,1.0,1/4/2014,0.01,1.0
2984645,150.0,6/28/2019,2.42,1.0
2985198,177.0,6/28/2019,2.69,4.0
2985750,43.0,5/29/2016,0.65,1.0
2986302,233.0,6/29/2019,3.55,2.0
2986855,0.0,,,3.0
2987407,2.0,8/4/2015,0.04,5.0
2987959,8.0,6/19/2018,0.25,3.0
2988511,0.0,,,4.0
2989064,0.0,,,1.0
2989616,10.0,10/12/2014,0.16,4.0
2990168,29.0,11/25/2018,0.46,3.0
2990721,0.0,,,4.0
2991273,104.0,6/17/2019,1.65,1.0
2991825,10.0,5/28/2018,0.15,3.0
2992378,172.0,7/4/2019,2.99,4.0
2992930,314.0,6/20/2019,4.82,2.0
2993482,159.0,6/30/2019,3.2,5.0
2994034,37.0,12/8/2018,0.57,3.0
2994587,1.0,10/14/2015,0.02,1.0
2995139,98.0,6/24/2019,1.73,5.0
2995691,9.0,6/26/2017,0.18,4.0
2996244,0.0,,,5.0
2996796,2.0,4/19/2019,0.32,1.0
2997348,216.0,7/6/2019,3.34,1.0
2997901,40.0,5/19/2019,0.63,2.0
2998453,5.0,8/25/2016,0.14,1.0
2999005,90.0,6/17/2019,1.39,2.0
2999557,0.0,,,5.0
3000110,29.0,5/30/2019,0.47,2.0
3000662,2.0,12/6/2017,0.05,2.0
3001214,13.0,8/17/2017,0.45,5.0
3001767,13.0,5/19/2019,0.36,4.0
3002319,0.0,,,1.0
3002871,82.0,4/23/2018,1.29,4.0
3003424,3.0,8/17/2015,0.06,5.0
3003976,0.0,,,4.0
3004528,14.0,5/8/2019,0.24,2.0
3005080,1.0,4/26/2019,0.41,4.0
3005633,183.0,6/30/2019,3.03,1.0
3006185,6.0,7/5/2018,0.17,5.0
3006737,6.0,1/2/2019,0.1,2.0
3007290,22.0,6/4/2019,0.34,3.0
3007842,25.0,5/23/2017,0.4,5.0
3008394,142.0,6/14/2019,2.27,4.0
3008947,8.0,1/31/2017,0.12,5.0
3009499,0.0,,,2.0
3010051,0.0,,,4.0
3010603,0.0,,,4.0
3011156,8.0,12/25/2017,0.12,2.0
3011708,0.0,,,5.0
3012260,94.0,6/23/2019,2.55,1.0
3012813,0.0,,,4.0
3013365,0.0,,,3.0
3013917,79.0,6/9/2019,1.22,2.0
3014470,3.0,9/9/2014,0.05,3.0
3015022,9.0,9/4/2018,0.15,1.0
3015574,0.0,,,2.0
3016126,259.0,12/20/2017,3.93,5.0
3016679,46.0,4/30/2019,0.8,5.0
3017231,145.0,6/29/2019,2.26,3.0
3017783,23.0,6/15/2019,0.36,2.0
3018336,2.0,1/5/2017,0.06,1.0
3018888,1.0,12/28/2018,0.16,1.0
3019440,81.0,7/3/2019,1.26,1.0
3019993,271.0,6/23/2019,4.32,4.0
3020545,3.0,1/2/2016,0.05,1.0
3021097,9.0,9/22/2017,0.14,4.0
3021649,38.0,6/18/2019,0.6,2.0
3022202,8.0,2/9/2019,0.15,2.0
3022754,9.0,6/3/2019,0.22,1.0
3023306,4.0,5/21/2018,0.06,4.0
3023859,2.0,9/29/2014,0.03,5.0
3024411,0.0,,,2.0
3024963,169.0,7/1/2019,3.33,5.0
3025516,0.0,,,2.0
3026068,65.0,7/5/2019,1.19,3.0
3026620,59.0,8/26/2018,1.0,3.0
3027172,136.0,7/1/2019,3.1,4.0
3027725,120.0,7/1/2019,3.25,4.0
3028277,121.0,6/23/2019,2.06,5.0
3028829,0.0,,,5.0
3029382,9.0,8/26/2018,0.27,2.0
3029934,21.0,7/1/2018,0.38,1.0
3030486,3.0,4/7/2016,0.07,4.0
3031039,0.0,,,3.0
3031591,2.0,9/23/2016,0.05,4.0
3032143,138.0,6/29/2019,2.21,5.0
3032695,107.0,6/24/2019,1.64,1.0
3033248,8.0,8/31/2018,0.19,3.0
3033800,0.0,,,2.0
3034352,153.0,5/26/2019,2.39,2.0
3034905,1.0,9/14/2014,0.02,1.0
3035457,0.0,,,3.0
3036009,19.0,7/31/2016,0.31,2.0
3036562,0.0,,,5.0
3037114,26.0,3/1/2019,0.68,5.0
3037666,0.0,,,3.0
3038218,0.0,,,3.0
3038771,17.0,10/22/2018,0.27,5.0
3039323,0.0,,,1.0
3039875,1.0,6/30/2019,1.0,2.0
3040428,47.0,7/1/2019,0.74,3.0
3040980,20.0,1/2/2019,0.32,4.0
3041532,11.0,12/6/2015,0.2,5.0
3042085,11.0,9/30/2017,0.27,4.0
3042637,0.0,,,3.0
3043189,0.0,,,3.0
3043741,0.0,,,5.0
3044294,10.0,1/1/2019,0.15,2.0
3044846,4.0,7/29/2018,0.11,2.0
3045398,0.0,,,4.0
3045951,146.0,6/24/2019,2.21,1.0
3046503,0.0,,,3.0
3047055,28.0,6/8/2015,0.45,2.0
3047608,146.0,7/6/2019,2.21,4.0
3048160,125.0,12/31/2017,1.88,4.0
3048712,2.0,4/21/2014,0.03,1.0
3049264,15.0,5/23/2019,0.29,5.0
3049817,22.0,6/29/2019,0.46,3.0
3050369,2.0,9/27/2015,0.04,4.0
3050921,0.0,,,1.0
3051474,1.0,1/6/2018,0.05,4.0
3052026,25.0,4/27/2019,0.39,3.0
3052578,0.0,,,5.0
3053131,0.0,,,1.0
3053683,2.0,6/22/2015,0.03,5.0
3054235,11.0,8/3/2018,0.18,2.0
3054787,0.0,,,5.0
3055340,28.0,1/2/2018,0.43,3.0
3055892,2.0,3/13/2016,0.05,5.0
3056444,0.0,,,5.0
3056997,0.0,,,1.0
3057549,0.0,,,3.0
3058101,0.0,,,1.0
3058654,3.0,8/29/2017,0.06,5.0
3059206,281.0,6/30/2019,4.29,2.0
3059758,42.0,6/30/2019,0.64,3.0
3060310,0.0,,,2.0
3060863,109.0,4/1/2019,1.66,2.0
3061415,0.0,,,5.0
3061967,0.0,,,3.0
3062520,0.0,,,4.0
3063072,0.0,,,2.0
3063624,7.0,5/22/2019,0.15,2.0
3064177,1.0,2/24/2016,0.02,1.0
3064729,0.0,,,3.0
3065281,0.0,,,5.0
3065833,4.0,11/11/2018,0.06,2.0
3066386,2.0,6/26/2014,0.03,1.0
3066938,5.0,12/30/2016,0.08,1.0
3067490,10.0,1/8/2018,0.16,2.0
3068043,0.0,,,4.0
3068595,1.0,8/20/2014,0.02,4.0
3069147,21.0,2/15/2019,0.33,1.0
3069700,3.0,6/30/2019,0.39,5.0
3070252,4.0,4/20/2019,0.09,1.0
3070804,5.0,3/29/2016,0.12,4.0
3071356,41.0,6/17/2019,0.96,4.0
3071909,21.0,10/11/2018,0.36,5.0
3072461,252.0,7/6/2019,4.91,2.0
3073013,0.0,,,1.0
3073566,3.0,1/5/2016,0.05,5.0
3074118,0.0,,,2.0
3074670,0.0,,,5.0
3075223,0.0,,,1.0
3075775,0.0,,,5.0
3076327,0.0,,,3.0
3076879,0.0,,,1.0
3077432,0.0,,,4.0
3077984,22.0,5/11/2019,0.34,1.0
3078536,15.0,9/25/2015,0.29,3.0
3079089,6.0,6/30/2019,0.24,2.0
3079641,5.0,5/27/2019,0.19,4.0
3080193,1.0,8/24/2014,0.02,3.0
3080746,1.0,10/1/2015,0.02,2.0
3081298,133.0,6/4/2019,2.23,4.0
3081850,152.0,6/26/2019,2.67,3.0
3082402,3.0,2/28/2019,0.06,3.0
3082955,0.0,,,4.0
3083507,211.0,6/23/2019,3.25,2.0
3084059,2.0,8/18/2014,0.03,1.0
3084612,0.0,,,3.0
3085164,0.0,,,5.0
3085716,13.0,7/14/2018,0.22,5.0
3086269,0.0,,,2.0
3086821,48.0,11/27/2016,0.73,2.0
3087373,0.0,,,4.0
3087925,8.0,6/21/2015,0.16,4.0
3088478,9.0,11/19/2015,0.19,2.0
3089030,0.0,,,2.0
3089582,28.0,5/20/2019,0.43,5.0
3090135,1.0,5/18/2018,0.07,2.0
3090687,0.0,,,3.0
3091239,170.0,6/10/2019,2.92,2.0
3091792,0.0,,,3.0
3092344,0.0,,,5.0
3092896,7.0,1/2/2019,0.14,5.0
3093448,3.0,10/19/2015,0.06,1.0
3094001,0.0,,,4.0
3094553,6.0,5/19/2019,0.58,1.0
3095105,0.0,,,1.0
3095658,97.0,7/6/2019,1.83,3.0
3096210,0.0,,,1.0
3096762,0.0,,,4.0
3097315,0.0,,,1.0
3097867,2.0,12/27/2015,0.04,2.0
3098419,0.0,,,2.0
3098971,106.0,6/3/2019,2.82,4.0
3099524,8.0,6/7/2019,0.26,4.0
3100076,5.0,1/5/2018,0.14,4.0
3100628,0.0,,,2.0
3101181,227.0,6/30/2019,3.5,4.0
3101733,0.0,,,3.0
3102285,0.0,,,2.0
3102838,0.0,,,4.0
3103390,3.0,6/15/2016,0.06,3.0
3103942,14.0,6/1/2019,0.33,2.0
3104494,0.0,,,4.0
3105047,0.0,,,1.0
3105599,2.0,1/2/2019,0.04,3.0
3106151,8.0,9/25/2016,0.16,4.0
3106704,5.0,1/27/2019,0.08,2.0
3107256,0.0,,,5.0
3107808,0.0,,,2.0
3108361,0.0,,,1.0
3108913,33.0,4/20/2019,0.77,1.0
3109465,0.0,,,4.0
3110017,1.0,10/9/2015,0.02,2.0
3110570,8.0,8/11/2018,0.12,2.0
3111122,146.0,6/30/2019,3.45,4.0
3111674,11.0,7/1/2018,0.26,2.0
3112227,4.0,3/11/2015,0.07,1.0
3112779,0.0,,,1.0
3113331,141.0,7/1/2019,2.41,5.0
3113884,52.0,7/1/2019,0.79,1.0
3114436,30.0,6/2/2016,0.47,2.0
3114988,0.0,,,3.0
3115540,3.0,7/30/2017,0.09,2.0
3116093,4.0,2/22/2015,0.06,5.0
3116645,49.0,6/16/2019,0.75,5.0
3117197,1.0,5/16/2019,0.56,4.0
3117750,204.0,6/16/2019,3.1,4.0
3118302,110.0,6/24/2019,1.73,4.0
3118854,45.0,4/6/2019,0.73,4.0
3119407,32.0,6/2/2019,0.5,2.0
3119959,3.0,5/24/2019,0.08,1.0
3120511,13.0,1/1/2017,0.22,1.0
3121063,11.0,1/1/2018,0.18,2.0
3121616,0.0,,,3.0
3122168,242.0,6/17/2019,3.69,3.0
3122720,80.0,7/3/2019,1.22,1.0
3123273,0.0,,,5.0
3123825,106.0,7/1/2019,1.61,3.0
3124377,232.0,7/7/2019,4.31,5.0
3124930,52.0,1/6/2018,0.8,2.0
3125482,0.0,,,5.0
3126034,11.0,9/16/2018,0.18,5.0
3126586,13.0,3/5/2019,0.22,5.0
3127139,16.0,7/5/2019,0.28,1.0
3127691,2.0,8/31/2014,0.03,2.0
3128243,76.0,4/7/2019,1.29,4.0
3128796,7.0,8/1/2017,0.11,2.0
3129348,17.0,3/7/2018,0.39,2.0
3129900,82.0,6/30/2019,1.38,5.0
3130453,196.0,9/17/2018,3.03,1.0
3131005,4.0,9/6/2016,0.08,5.0
3131557,0.0,,,5.0
3132109,9.0,5/4/2015,0.14,4.0
3132662,19.0,4/23/2019,0.3,5.0
3133214,0.0,,,5.0
3133766,183.0,6/10/2019,2.82,2.0
3134319,75.0,6/8/2019,1.2,4.0
3134871,9.0,8/3/2017,0.14,1.0
3135423,0.0,,,3.0
3135976,26.0,10/22/2017,0.55,5.0
3136528,176.0,10/8/2018,2.72,2.0
3137080,11.0,10/20/2015,0.19,3.0
3137632,14.0,7/21/2018,0.22,3.0
3138185,8.0,10/25/2018,0.36,2.0
3138737,126.0,6/1/2019,2.15,4.0
3139289,1.0,1/12/2016,0.02,3.0
3139842,75.0,2/19/2017,1.3,2.0
3140394,4.0,10/13/2015,0.08,5.0
3140946,23.0,9/15/2017,0.35,5.0
3141499,106.0,6/27/2019,1.66,4.0
3142051,30.0,1/2/2019,0.48,3.0
3142603,27.0,5/15/2019,0.42,3.0
3143155,53.0,7/4/2019,2.51,1.0
3143708,193.0,7/1/2019,2.97,1.0
3144260,0.0,,,1.0
3144812,137.0,7/1/2019,2.13,2.0
3145365,0.0,,,1.0
3145917,0.0,,,1.0
3146469,28.0,11/7/2018,0.44,2.0
3147022,0.0,,,4.0
3147574,74.0,6/24/2019,1.17,1.0
3148126,149.0,7/4/2019,2.33,1.0
3148678,30.0,5/19/2019,0.5,4.0
3149231,0.0,,,4.0
3149783,6.0,9/22/2016,0.16,1.0
3150335,16.0,7/11/2016,0.25,1.0
3150888,0.0,,,5.0
3151440,5.0,1/3/2016,0.08,3.0
3151992,39.0,5/23/2019,0.65,1.0
3152545,16.0,5/19/2019,0.28,2.0
3153097,22.0,7/1/2019,0.37,3.0
3153649,21.0,3/28/2019,0.35,2.0
3154201,8.0,12/10/2017,0.13,2.0
3154754,182.0,6/23/2019,2.85,1.0
3155306,99.0,11/18/2017,1.55,2.0
3155858,3.0,6/9/2019,0.27,2.0
3156411,13.0,6/26/2017,0.34,5.0
3156963,1.0,6/10/2014,0.02,4.0
3157515,34.0,6/29/2019,0.52,3.0
3158068,35.0,4/24/2018,0.54,2.0
3158620,130.0,3/24/2019,2.3,4.0
3159172,13.0,8/18/2018,0.21,5.0
3159724,0.0,,,3.0
3160277,14.0,9/21/2015,0.27,2.0
3160829,12.0,9/3/2018,0.19,5.0
3161381,263.0,6/2/2019,4.1,3.0
3161934,43.0,6/23/2019,1.1,1.0
3162486,9.0,1/2/2018,0.14,1.0
3163038,107.0,6/24/2019,1.64,5.0
3163591,1.0,1/5/2016,0.02,2.0
3164143,0.0,,,3.0
3164695,2.0,10/12/2015,0.04,1.0
3165247,20.0,6/23/2019,1.44,2.0
3165800,76.0,6/6/2019,1.22,1.0
3166352,0.0,,,2.0
3166904,43.0,7/7/2018,0.71,2.0
3167457,2.0,6/30/2018,0.03,2.0
3168009,21.0,4/8/2019,0.34,5.0
3168561,32.0,4/7/2019,0.51,4.0
3169114,9.0,4/30/2019,0.16,5.0
3169666,45.0,5/31/2019,0.73,1.0
3170218,8.0,9/5/2017,0.13,5.0
3170770,8.0,7/2/2019,1.71,3.0
3171323,8.0,3/13/2017,0.13,1.0
3171875,8.0,7/22/2015,0.15,1.0
3172427,37.0,10/6/2018,0.58,5.0
3172980,143.0,6/4/2019,2.41,4.0
3173532,10.0,5/26/2016,0.16,1.0
3174084,0.0,,,4.0
3174637,2.0,4/15/2018,0.13,4.0
3175189,35.0,6/21/2019,0.55,5.0
3175741,7.0,6/21/2019,0.11,3.0
3176293,12.0,6/22/2017,0.19,3.0
3176846,78.0,5/12/2019,1.22,4.0
3177398,3.0,10/3/2017,0.05,5.0
3177950,184.0,7/1/2019,2.86,1.0
3178503,1.0,7/5/2019,1.0,4.0
3179055,7.0,8/21/2018,0.11,4.0
3179607,20.0,6/30/2019,0.31,5.0
3180160,13.0,6/20/2019,0.39,3.0
3180712,6.0,10/2/2016,0.1,1.0
3181264,94.0,6/23/2019,1.48,1.0
3181816,1.0,4/14/2018,0.07,1.0
3182369,0.0,,,5.0
3182921,0.0,,,3.0
3183473,0.0,,,2.0
3184026,1.0,6/9/2014,0.02,5.0
3184578,21.0,4/22/2019,0.45,1.0
3185130,177.0,5/3/2019,2.82,5.0
3185683,186.0,6/10/2019,2.93,5.0
3186235,16.0,7/28/2016,0.25,2.0
3186787,94.0,5/10/2015,1.46,1.0
3187339,5.0,11/26/2016,0.14,2.0
3187892,27.0,4/12/2019,0.44,5.0
3188444,13.0,9/28/2015,0.22,3.0
3188996,26.0,5/27/2019,0.41,4.0
3189549,3.0,11/6/2017,0.05,4.0
3190101,35.0,7/4/2019,0.55,2.0
3190653,2.0,1/2/2016,0.05,3.0
3191206,8.0,1/15/2019,0.25,3.0
3191758,0.0,,,2.0
3192310,2.0,4/30/2015,0.03,2.0
3192862,20.0,1/1/2019,0.33,1.0
3193415,7.0,9/12/2016,0.15,3.0
3193967,196.0,12/6/2017,3.02,5.0
3194519,171.0,6/30/2019,2.72,3.0
3195072,2.0,10/31/2017,0.04,4.0
3195624,66.0,6/22/2019,1.04,2.0
3196176,173.0,6/19/2019,2.71,5.0
3196729,157.0,6/22/2019,2.46,4.0
3197281,0.0,,,4.0
3197833,157.0,6/25/2019,2.45,2.0
3198385,18.0,1/2/2019,0.28,1.0
3198938,5.0,1/6/2016,0.1,1.0
3199490,0.0,,,3.0
3200042,15.0,6/10/2019,0.24,3.0
3200595,156.0,6/10/2019,2.43,1.0
3201147,142.0,6/16/2019,2.22,3.0
3201699,19.0,10/22/2018,1.34,1.0
3202252,55.0,6/15/2019,0.85,2.0
3202804,150.0,6/21/2019,2.38,3.0
3203356,32.0,5/15/2019,0.5,2.0
3203908,21.0,12/29/2015,0.33,2.0
3204461,6.0,2/7/2017,0.09,4.0
3205013,32.0,10/30/2017,1.09,5.0
3205565,20.0,6/5/2018,0.33,5.0
3206118,3.0,7/13/2015,0.05,2.0
3206670,232.0,7/6/2019,3.62,1.0
3207222,3.0,1/5/2015,0.05,1.0
3207775,46.0,2/18/2019,0.72,2.0
3208327,5.0,9/12/2016,0.08,5.0
3208879,3.0,9/21/2015,0.06,1.0
3209431,0.0,,,2.0
3209984,146.0,6/20/2019,2.28,1.0
3210536,13.0,5/31/2019,0.22,3.0
3211088,38.0,4/22/2018,0.63,2.0
3211641,0.0,,,1.0
3212193,50.0,5/1/2019,0.8,2.0
3212745,1.0,4/6/2015,0.02,1.0
3213298,87.0,12/18/2017,1.37,4.0
3213850,22.0,11/29/2018,0.35,1.0
3214402,19.0,5/7/2019,0.31,3.0
3214954,1.0,7/31/2016,0.03,3.0
3215507,52.0,6/18/2019,0.86,2.0
3216059,3.0,12/22/2015,0.07,1.0
3216611,158.0,6/13/2019,3.11,5.0
3217164,1.0,4/11/2014,0.02,1.0
3217716,1.0,8/28/2014,0.02,1.0
3218268,0.0,,,4.0
3218821,2.0,4/21/2014,0.03,1.0
3219373,7.0,12/31/2015,0.11,1.0
3219925,162.0,6/13/2019,2.51,3.0
3220477,0.0,,,3.0
3221030,40.0,6/16/2019,0.62,4.0
3221582,96.0,6/12/2019,1.51,5.0
3222134,90.0,6/8/2019,1.43,2.0
3222687,15.0,3/10/2019,0.24,5.0
3223239,45.0,2/21/2016,0.76,3.0
3223791,16.0,12/1/2017,0.25,5.0
3224344,1.0,5/2/2014,0.02,1.0
3224896,3.0,6/24/2018,0.05,4.0
3225448,0.0,,,5.0
3226000,32.0,5/8/2018,0.5,5.0
3226553,1.0,9/1/2015,0.02,5.0
3227105,5.0,6/3/2019,0.11,2.0
3227657,13.0,5/20/2019,0.51,2.0
3228210,26.0,7/27/2017,0.44,3.0
3228762,124.0,6/25/2019,1.93,5.0
3229314,0.0,,,1.0
3229867,24.0,2/19/2017,0.38,3.0
3230419,40.0,3/1/2019,0.73,5.0
3230971,156.0,5/31/2019,2.46,2.0
3231523,168.0,6/15/2019,2.64,4.0
3232076,9.0,1/2/2015,0.14,3.0
3232628,2.0,1/1/2017,0.06,4.0
3233180,208.0,6/22/2019,3.22,3.0
3233733,124.0,7/7/2019,1.92,2.0
3234285,7.0,10/8/2018,0.11,1.0
3234837,1.0,1/3/2016,0.02,5.0
3235390,38.0,1/5/2016,0.61,3.0
3235942,86.0,6/10/2019,1.36,3.0
3236494,298.0,6/27/2019,4.67,3.0
3237046,1.0,6/20/2018,0.08,3.0
3237599,22.0,1/1/2019,0.39,4.0
3238151,12.0,1/31/2019,0.19,1.0
3238703,10.0,8/18/2015,0.2,5.0
3239256,6.0,4/21/2019,0.09,4.0
3239808,40.0,6/26/2019,0.64,5.0
3240360,109.0,6/22/2019,1.73,4.0
3240913,2.0,7/16/2016,0.03,4.0
3241465,2.0,5/8/2018,0.14,3.0
3242017,2.0,1/1/2019,0.03,1.0
3242569,2.0,10/5/2014,0.03,2.0
3243122,0.0,,,1.0
3243674,23.0,7/1/2017,0.36,5.0
3244226,14.0,10/31/2014,0.22,3.0
3244779,0.0,,,5.0
3245331,44.0,3/28/2018,1.24,4.0
3245883,2.0,10/1/2017,0.03,4.0
3246436,51.0,6/22/2019,1.27,3.0
3246988,4.0,3/5/2017,0.11,5.0
3247540,30.0,6/16/2019,0.48,5.0
3248092,227.0,7/1/2019,3.61,4.0
3248645,1.0,3/28/2014,0.02,4.0
3249197,3.0,1/1/2018,0.05,3.0
3249749,15.0,8/26/2018,0.24,1.0
3250302,7.0,9/29/2018,0.21,1.0
3250854,54.0,7/26/2018,0.94,1.0
3251406,16.0,12/31/2018,0.25,4.0
3251959,19.0,6/5/2019,0.52,2.0
3252511,6.0,8/18/2018,0.16,4.0
3253063,7.0,4/30/2019,0.23,4.0
3253615,0.0,,,1.0
3254168,9.0,12/30/2018,0.14,4.0
3254720,40.0,10/14/2018,0.85,4.0
3255272,8.0,6/13/2016,0.13,1.0
3255825,0.0,,,4.0
3256377,0.0,,,3.0
3256929,1.0,4/24/2014,0.02,5.0
3257482,99.0,1/9/2019,1.57,3.0
3258034,12.0,1/1/2018,0.35,1.0
3258586,1.0,9/30/2018,0.11,1.0
3259138,4.0,7/29/2018,0.07,1.0
3259691,6.0,3/31/2019,0.11,1.0
3260243,5.0,9/5/2017,0.12,5.0
3260795,254.0,6/23/2019,4.02,4.0
3261348,10.0,10/13/2016,0.16,4.0
3261900,12.0,4/16/2017,0.19,4.0
3262452,7.0,7/1/2019,2.21,2.0
3263005,2.0,10/13/2015,0.03,5.0
3263557,228.0,7/6/2019,4.27,2.0
3264109,60.0,4/1/2019,0.97,1.0
3264661,25.0,9/15/2018,0.39,5.0
3265214,12.0,7/7/2019,0.2,3.0
3265766,23.0,6/21/2019,0.36,2.0
3266318,2.0,12/12/2016,0.06,5.0
3266871,0.0,,,1.0
3267423,5.0,4/28/2019,0.88,2.0
3267975,5.0,5/30/2016,0.09,2.0
3268528,1.0,8/13/2016,0.03,5.0
3269080,21.0,7/2/2019,0.33,5.0
3269632,4.0,11/6/2015,0.06,3.0
3270184,6.0,11/12/2017,0.26,4.0
3270737,334.0,6/27/2019,5.2,5.0
3271289,22.0,1/5/2019,0.38,5.0
3271841,25.0,5/31/2019,3.04,1.0
3272394,50.0,9/19/2018,0.8,2.0
3272946,51.0,6/20/2019,0.81,3.0
3273498,21.0,6/14/2019,0.34,2.0
3274051,151.0,6/23/2019,2.37,2.0
3274603,1.0,1/8/2016,0.02,1.0
3275155,38.0,1/14/2019,0.65,4.0
3275707,0.0,,,5.0
3276260,18.0,7/3/2019,0.28,3.0
3276812,61.0,6/16/2019,3.13,3.0
3277364,1.0,11/20/2017,0.05,2.0
3277917,13.0,4/30/2016,0.25,5.0
3278469,11.0,11/16/2015,0.19,2.0
3279021,103.0,6/23/2019,2.21,1.0
3279574,16.0,7/1/2019,0.25,3.0
3280126,0.0,,,3.0
3280678,143.0,6/23/2019,2.24,2.0
3281230,32.0,9/23/2018,0.53,2.0
3281783,62.0,6/1/2019,1.2,3.0
3282335,2.0,12/13/2015,0.04,1.0
