pricing_id,room_id,price,service_fee,effective_from
5586,4085932,1093 ,219 ,2026-01-25
5587,4086484,559 ,112 ,2026-01-25
5588,4087036,648 ,130 ,2026-01-25
5589,4087588,713 ,143 ,2026-01-25
5590,4088141,137 ,27 ,2026-01-25
5591,4088693,517 ,103 ,2026-01-25
5592,4089245,134 ,27 ,2026-01-25
5593,4089798,297 ,59 ,2026-01-25
5594,4090350,1110 ,222 ,2026-01-25
5595,4090902,87 ,17 ,2026-01-25
5596,4091455,1141 ,228 ,2026-01-25
5597,4092007,93 ,19 ,2026-01-25
5598,4092559,105 ,21 ,2026-01-25
5599,4093111,418 ,84 ,2026-01-25
5600,4093664,153 ,31 ,2026-01-25
5601,4094216,1182 ,236 ,2026-01-25
5602,4094768,827 ,165 ,2026-01-25
5603,4095321,1152 ,230 ,2026-01-25
5604,4095873,296 ,59 ,2026-01-25
5605,4096425,1054 ,211 ,2026-01-25
5606,4096978,1045 ,209 ,2026-01-25
5607,4097530,389 ,78 ,2026-01-25
5608,4098082,734 ,147 ,2026-01-25
5609,4098634,693 ,139 ,2026-01-25
5610,4099187,1153 ,231 ,2026-01-25
5611,4099739,600 ,120 ,2026-01-25
5612,4100291,1103 ,221 ,2026-01-25
5613,4100844,481 ,96 ,2026-01-25
5614,4101396,355 ,71 ,2026-01-25
5615,4101948,100 ,20 ,2026-01-25
5616,4102501,56 ,11 ,2026-01-25
5617,4103053,71 ,14 ,2026-01-25
5618,4103605,1146 ,229 ,2026-01-25
5619,4104157,277 ,55 ,2026-01-25
5620,4104710,350 ,70 ,2026-01-25
5621,4105262,293 ,59 ,2026-01-25
5622,4105814,291 ,58 ,2026-01-25
5623,4106367,781 ,156 ,2026-01-25
5624,4106919,387 ,77 ,2026-01-25
5625,4107471,475 ,95 ,2026-01-25
5626,4108024,303 ,61 ,2026-01-25
5627,4108576,436 ,87 ,2026-01-25
5628,4109128,895 ,179 ,2026-01-25
5629,4109680,1157 ,231 ,2026-01-25
5630,4110233,805 ,161 ,2026-01-25
5631,4110785,725 ,145 ,2026-01-25
5632,4111337,341 ,68 ,2026-01-25
5633,4111890,1114 ,223 ,2026-01-25
5634,4112442,821 ,164 ,2026-01-25
5635,4112994,539 ,108 ,2026-01-25
5636,4113547,402 ,80 ,2026-01-25
5637,4114099,505 ,101 ,2026-01-25
5638,4114651,186 ,37 ,2026-01-25
5639,4115203,164 ,33 ,2026-01-25
5640,4115756,1025 ,205 ,2026-01-25
5641,4116308,1091 ,218 ,2026-01-25
5642,4116860,407 ,81 ,2026-01-25
5643,4117413,518 ,104 ,2026-01-25
5644,4117965,915 ,183 ,2026-01-25
5645,4118517,673 ,135 ,2026-01-25
5646,4119070,1148 ,230 ,2026-01-25
5647,4119622,356 ,71 ,2026-01-25
5648,4120174,794 ,159 ,2026-01-25
5649,4120726,628 ,126 ,2026-01-25
5650,4121279,1113 ,223 ,2026-01-25
5651,4121831,691 ,138 ,2026-01-25
5652,4122383,1072 ,214 ,2026-01-25
5653,4122936,317 ,63 ,2026-01-25
5654,4123488,523 ,105 ,2026-01-25
5655,4124040,1142 ,228 ,2026-01-25
5656,4124593,1169 ,234 ,2026-01-25
5657,4125145,824 ,165 ,2026-01-25
5658,4125697,248 ,50 ,2026-01-25
5659,4126249,878 ,176 ,2026-01-25
5660,4126802,190 ,38 ,2026-01-25
5661,4127354,612 ,122 ,2026-01-25
5662,4127906,83 ,17 ,2026-01-25
5663,4128459,268 ,54 ,2026-01-25
5664,4129011,178 ,36 ,2026-01-25
5665,4129563,54 ,11 ,2026-01-25
5666,4130116,183 ,37 ,2026-01-25
5667,4130668,725 ,145 ,2026-01-25
5668,4131220,492 ,98 ,2026-01-25
5669,4131772,229 ,46 ,2026-01-25
5670,4132325,897 ,179 ,2026-01-25
5671,4132877,861 ,172 ,2026-01-25
5672,4133429,620 ,124 ,2026-01-25
5673,4133982,1033 ,207 ,2026-01-25
5674,4134534,177 ,35 ,2026-01-25
5675,4135086,851 ,170 ,2026-01-25
5676,4135639,1145 ,229 ,2026-01-25
5677,4136191,1105 ,221 ,2026-01-25
5678,4136743,776 ,155 ,2026-01-25
5679,4137295,604 ,121 ,2026-01-25
5680,4137848,835 ,167 ,2026-01-25
5681,4138400,1099 ,220 ,2026-01-25
5682,4138952,961 ,192 ,2026-01-25
5683,4139505,348 ,70 ,2026-01-25
5684,4140057,312 ,62 ,2026-01-25
5685,4140609,1132 ,226 ,2026-01-25
5686,4141162,541 ,108 ,2026-01-25
5687,4141714,83 ,17 ,2026-01-25
5688,4142266,348 ,70 ,2026-01-25
5689,4142818,679 ,136 ,2026-01-25
5690,4143371,206 ,41 ,2026-01-25
5691,4143923,88 ,18 ,2026-01-25
5692,4144475,580 ,116 ,2026-01-25
5693,4145028,1107 ,221 ,2026-01-25
5694,4145580,201 ,40 ,2026-01-25
5695,4146132,282 ,56 ,2026-01-25
5696,4146685,280 ,56 ,2026-01-25
5697,4147237,1169 ,234 ,2026-01-25
5698,4147789,708 ,142 ,2026-01-25
5699,4148341,926 ,185 ,2026-01-25
5700,4148894,991 ,198 ,2026-01-25
5701,4149446,940 ,188 ,2026-01-25
5702,4149998,275 ,55 ,2026-01-25
5703,4150551,184 ,37 ,2026-01-25
5704,4151103,92 ,18 ,2026-01-25
5705,4151655,726 ,145 ,2026-01-25
5706,4152208,340 ,68 ,2026-01-25
5707,4152760,901 ,180 ,2026-01-25
5708,4153312,515 ,103 ,2026-01-25
5709,4153864,316 ,63 ,2026-01-25
5710,4154417,900 ,180 ,2026-01-25
5711,4154969,81 ,16 ,2026-01-25
5712,4155521,124 ,25 ,2026-01-25
5713,4156074,87 ,17 ,2026-01-25
5714,4156626,976 ,195 ,2026-01-25
5715,4157178,322 ,64 ,2026-01-25
5716,4157731,1196 ,239 ,2026-01-25
5717,4158283,1145 ,229 ,2026-01-25
5718,4158835,714 ,143 ,2026-01-25
5719,4159387,1061 ,212 ,2026-01-25
5720,4159940,934 ,187 ,2026-01-25
5721,4160492,1145 ,229 ,2026-01-25
5722,4161044,379 ,76 ,2026-01-25
5723,4161597,267 ,53 ,2026-01-25
5724,4162149,322 ,64 ,2026-01-25
5725,4162701,588 ,118 ,2026-01-25
5726,4163254,490 ,98 ,2026-01-25
5727,4163806,1163 ,233 ,2026-01-25
5728,4164358,1183 ,237 ,2026-01-25
5729,4164910,701 ,140 ,2026-01-25
5730,4165463,1108 ,222 ,2026-01-25
5731,4166015,529 ,106 ,2026-01-25
5732,4166567,1091 ,218 ,2026-01-25
5733,4167120,114 ,23 ,2026-01-25
5734,4167672,404 ,81 ,2026-01-25
5735,4168224,604 ,121 ,2026-01-25
5736,4168777,602 ,120 ,2026-01-25
5737,4169329,354 ,71 ,2026-01-25
5738,4169881,272 ,54 ,2026-01-25
5739,4170433,441 ,88 ,2026-01-25
5740,4170986,404 ,81 ,2026-01-25
5741,4171538,658 ,132 ,2026-01-25
5742,4172090,392 ,78 ,2026-01-25
5743,4172643,577 ,115 ,2026-01-25
5744,4173195,876 ,175 ,2026-01-25
5745,4173747,685 ,137 ,2026-01-25
5746,4174300,239 ,48 ,2026-01-25
5747,4174852,1127 ,225 ,2026-01-25
5748,4175404,1118 ,224 ,2026-01-25
5749,4175956,302 ,60 ,2026-01-25
5750,4176509,118 ,24 ,2026-01-25
5751,4177061,827 ,165 ,2026-01-25
5752,4177613,608 ,122 ,2026-01-25
5753,4178166,462 ,92 ,2026-01-25
5754,4178718,1090 ,218 ,2026-01-25
5755,4179270,514 ,103 ,2026-01-25
5756,4179823,650 ,130 ,2026-01-25
5757,4180375,297 ,59 ,2026-01-25
5758,4180927,654 ,131 ,2026-01-25
5759,4181479,659 ,132 ,2026-01-25
5760,4182032,1193 ,239 ,2026-01-25
5761,4182584,1142 ,228 ,2026-01-25
5762,4183136,417 ,83 ,2026-01-25
5763,4183689,345 ,69 ,2026-01-25
5764,4184241,229 ,46 ,2026-01-25
5765,4184793,269 ,54 ,2026-01-25
5766,4185346,437 ,87 ,2026-01-25
5767,4185898,853 ,171 ,2026-01-25
5768,4186450,1085 ,217 ,2026-01-25
5769,4187002,379 ,76 ,2026-01-25
5770,4187555,626 ,125 ,2026-01-25
5771,4188107,787 ,157 ,2026-01-25
5772,4188659,742 ,148 ,2026-01-25
5773,4189212,861 ,172 ,2026-01-25
5774,4189764,397 ,79 ,2026-01-25
5775,4190316,725 ,145 ,2026-01-25
5776,4190869,659 ,132 ,2026-01-25
5777,4191421,768 ,154 ,2026-01-25
5778,4191973,178 ,36 ,2026-01-25
5779,4192525,350 ,70 ,2026-01-25
5780,4193078,707 ,141 ,2026-01-25
5781,4193630,385 ,77 ,2026-01-25
5782,4194182,382 ,76 ,2026-01-25
5783,4194735,386 ,77 ,2026-01-25
5784,4195287,879 ,176 ,2026-01-25
5785,4195839,1040 ,208 ,2026-01-25
5786,4196392,421 ,84 ,2026-01-25
5787,4196944,583 ,117 ,2026-01-25
5788,4197496,1005 ,201 ,2026-01-25
5789,4198048,514 ,103 ,2026-01-25
5790,4198601,326 ,65 ,2026-01-25
5791,4199153,421 ,84 ,2026-01-25
5792,4199705,520 ,104 ,2026-01-25
5793,4200258,352 ,70 ,2026-01-25
5794,4200810,720 ,144 ,2026-01-25
5795,4201362,476 ,95 ,2026-01-25
5796,4201915,1155 ,231 ,2026-01-25
5797,4202467,588 ,118 ,2026-01-25
5798,4203019,980 ,196 ,2026-01-25
5799,4203571,260 ,52 ,2026-01-25
5800,4204124,707 ,141 ,2026-01-25
5801,4204676,580 ,116 ,2026-01-25
5802,4205228,243 ,49 ,2026-01-25
5803,4205781,400 ,80 ,2026-01-25
5804,4206333,84 ,17 ,2026-01-25
5805,4206885,1023 ,205 ,2026-01-25
5806,4207438,58 ,12 ,2026-01-25
5807,4207990,338 ,68 ,2026-01-25
5808,4208542,784 ,157 ,2026-01-25
5809,4209094,569 ,114 ,2026-01-25
5810,4209647,719 ,144 ,2026-01-25
5811,4210199,398 ,80 ,2026-01-25
5812,4210751,407 ,81 ,2026-01-25
5813,4211304,508 ,102 ,2026-01-25
5814,4211856,835 ,167 ,2026-01-25
5815,4212408,80 ,16 ,2026-01-25
5816,4212961,901 ,180 ,2026-01-25
5817,4213513,690 ,138 ,2026-01-25
5818,4214065,675 ,135 ,2026-01-25
5819,4214617,739 ,148 ,2026-01-25
5820,4215170,730 ,146 ,2026-01-25
5821,4215722,1113 ,223 ,2026-01-25
5822,4216274,883 ,177 ,2026-01-25
5823,4216827,1057 ,211 ,2026-01-25
5824,4217379,277 ,55 ,2026-01-25
5825,4217931,355 ,71 ,2026-01-25
5826,4218484,138 ,28 ,2026-01-25
5827,4219036,199 ,40 ,2026-01-25
5828,4219588,756 ,151 ,2026-01-25
5829,4220140,319 ,64 ,2026-01-25
5830,4220693,727 ,145 ,2026-01-25
5831,4221245,141 ,28 ,2026-01-25
5832,4221797,78 ,16 ,2026-01-25
5833,4222350,948 ,190 ,2026-01-25
5834,4222902,558 ,112 ,2026-01-25
5835,4223454,647 ,129 ,2026-01-25
5836,4224007,1035 ,207 ,2026-01-25
5837,4224559,607 ,121 ,2026-01-25
5838,4225111,1011 ,202 ,2026-01-25
5839,4225663,939 ,188 ,2026-01-25
5840,4226216,66 ,13 ,2026-01-25
5841,4226768,281 ,56 ,2026-01-25
5842,4227320,914 ,183 ,2026-01-25
5843,4227873,894 ,179 ,2026-01-25
5844,4228425,962 ,192 ,2026-01-25
5845,4228977,400 ,80 ,2026-01-25
5846,4229530,73 ,15 ,2026-01-25
5847,4230082,122 ,24 ,2026-01-25
5848,4230634,1145 ,229 ,2026-01-25
5849,4231186,450 ,90 ,2026-01-25
5850,4231739,233 ,47 ,2026-01-25
5851,4232291,390 ,78 ,2026-01-25
5852,4232843,1149 ,230 ,2026-01-25
5853,4233396,1039 ,208 ,2026-01-25
5854,4233948,305 ,61 ,2026-01-25
5855,4234500,257 ,51 ,2026-01-25
5856,4235053,377 ,75 ,2026-01-25
5857,4235605,1020 ,204 ,2026-01-25
5858,4236157,1003 ,201 ,2026-01-25
5859,4236709,720 ,144 ,2026-01-25
5860,4237262,245 ,49 ,2026-01-25
5861,4237814,92 ,18 ,2026-01-25
5862,4238366,419 ,84 ,2026-01-25
5863,4238919,111 ,22 ,2026-01-25
5864,4239471,668 ,134 ,2026-01-25
5865,4240023,972 ,194 ,2026-01-25
5866,4240576,616 ,123 ,2026-01-25
5867,4241128,1064 ,213 ,2026-01-25
5868,4241680,424 ,85 ,2026-01-25
5869,4242232,181 ,36 ,2026-01-25
5870,4242785,608 ,122 ,2026-01-25
5871,4243337,1035 ,207 ,2026-01-25
5872,4243889,189 ,38 ,2026-01-25
5873,4244442,713 ,143 ,2026-01-25
5874,4244994,626 ,125 ,2026-01-25
5875,4245546,992 ,198 ,2026-01-25
5876,4246099,122 ,24 ,2026-01-25
5877,4246651,271 ,54 ,2026-01-25
5878,4247203,1129 ,226 ,2026-01-25
5879,4247755,427 ,85 ,2026-01-25
5880,4248308,557 ,111 ,2026-01-25
5881,4248860,197 ,39 ,2026-01-25
5882,4249412,303 ,61 ,2026-01-25
5883,4249965,,27 ,2026-01-25
5884,4250517,,118 ,2026-01-25
5885,4251069,,218 ,2026-01-25
5886,4251622,,144 ,2026-01-25
5887,4252174,,71 ,2026-01-25
5888,4252726,910 ,182 ,2026-01-25
5889,4253278,1115 ,223 ,2026-01-25
5890,4253831,163 ,33 ,2026-01-25
5891,4254383,1024 ,205 ,2026-01-25
5892,4254935,881 ,176 ,2026-01-25
5893,4255488,502 ,100 ,2026-01-25
5894,4256040,1093 ,219 ,2026-01-25
5895,4256592,479 ,96 ,2026-01-25
5896,4257145,617 ,123 ,2026-01-25
5897,4257697,1196 ,239 ,2026-01-25
5898,4258249,89 ,18 ,2026-01-25
5899,4258801,1173 ,235 ,2026-01-25
5900,4259354,791 ,158 ,2026-01-25
5901,4259906,558 ,112 ,2026-01-25
5902,4260458,365 ,73 ,2026-01-25
5903,4261011,95 ,19 ,2026-01-25
5904,4261563,509 ,102 ,2026-01-25
5905,4262115,1170 ,234 ,2026-01-25
5906,4262668,1197 ,239 ,2026-01-25
5907,4263220,116 ,23 ,2026-01-25
5908,4263772,377 ,75 ,2026-01-25
5909,4264324,,68 ,2026-01-25
5910,4264877,,83 ,2026-01-25
5911,4265429,,43 ,2026-01-25
5912,4265981,,93 ,2026-01-25
5913,4266534,304 ,61 ,2026-01-25
5914,4267086,1128 ,226 ,2026-01-25
5915,4267638,1102 ,220 ,2026-01-25
5916,4268191,268 ,54 ,2026-01-25
5917,4268743,654 ,131 ,2026-01-25
5918,4269295,275 ,55 ,2026-01-25
5919,4269847,156 ,31 ,2026-01-25
5920,4270400,857 ,171 ,2026-01-25
5921,4270952,283 ,57 ,2026-01-25
5922,4271504,937 ,187 ,2026-01-25
5923,4272057,407 ,81 ,2026-01-25
5924,4272609,359 ,72 ,2026-01-25
5925,4273161,72 ,14 ,2026-01-25
5926,4273714,650 ,130 ,2026-01-25
5927,4274266,931 ,186 ,2026-01-25
5928,4274818,142 ,28 ,2026-01-25
5929,4275370,403 ,81 ,2026-01-25
5930,4275923,157 ,31 ,2026-01-25
5931,4276475,801 ,160 ,2026-01-25
5932,4277027,554 ,111 ,2026-01-25
5933,4277580,755 ,151 ,2026-01-25
5934,4278132,1179 ,236 ,2026-01-25
5935,4278684,640 ,128 ,2026-01-25
5936,4279237,711 ,142 ,2026-01-25
5937,4279789,207 ,41 ,2026-01-25
5938,4280341,962 ,192 ,2026-01-25
5939,4280893,571 ,114 ,2026-01-25
5940,4281446,401 ,80 ,2026-01-25
5941,4281998,255 ,51 ,2026-01-25
5942,4282550,472 ,94 ,2026-01-25
5943,4283103,1129 ,226 ,2026-01-25
5944,4283655,601 ,120 ,2026-01-25
5945,4284207,496 ,99 ,2026-01-25
5946,4284760,303 ,61 ,2026-01-25
5947,4285312,600 ,120 ,2026-01-25
5948,4285864,1148 ,230 ,2026-01-25
5949,4286416,483 ,97 ,2026-01-25
5950,4286969,1112 ,222 ,2026-01-25
5951,4287521,242 ,48 ,2026-01-25
5952,4288073,1174 ,235 ,2026-01-25
5953,4288626,718 ,144 ,2026-01-25
5954,4289178,171 ,34 ,2026-01-25
5955,4289730,1174 ,235 ,2026-01-25
5956,4290283,447 ,89 ,2026-01-25
5957,4290835,503 ,101 ,2026-01-25
5958,4291387,153 ,31 ,2026-01-25
5959,4291939,478 ,96 ,2026-01-25
5960,4292492,613 ,123 ,2026-01-25
5961,4293044,644 ,129 ,2026-01-25
5962,4293596,824 ,165 ,2026-01-25
5963,4294149,409 ,82 ,2026-01-25
5964,4294701,219 ,44 ,2026-01-25
5965,4295253,257 ,51 ,2026-01-25
5966,4295806,825 ,165 ,2026-01-25
5967,4296358,805 ,161 ,2026-01-25
5968,4296910,1077 ,215 ,2026-01-25
5969,4297462,668 ,134 ,2026-01-25
5970,4298015,759 ,152 ,2026-01-25
5971,4298567,145 ,29 ,2026-01-25
5972,4299119,951 ,190 ,2026-01-25
5973,4299672,834 ,167 ,2026-01-25
5974,4300224,65 ,13 ,2026-01-25
5975,4300776,164 ,33 ,2026-01-25
5976,4301329,175 ,35 ,2026-01-25
5977,4301881,646 ,129 ,2026-01-25
5978,4302433,626 ,125 ,2026-01-25
5979,4302985,248 ,50 ,2026-01-25
5980,4303538,,50 ,2026-01-25
5981,4304090,,100 ,2026-01-25
5982,4304642,,190 ,2026-01-25
5983,4305195,,152 ,2026-01-25
5984,4305747,,66 ,2026-01-25
5985,4306299,566 ,113 ,2026-01-25
5986,4306852,218 ,44 ,2026-01-25
5987,4307404,788 ,158 ,2026-01-25
5988,4307956,240 ,48 ,2026-01-25
5989,4308508,557 ,111 ,2026-01-25
5990,4309061,944 ,189 ,2026-01-25
5991,4309613,916 ,183 ,2026-01-25
5992,4310165,944 ,189 ,2026-01-25
5993,4310718,379 ,76 ,2026-01-25
5994,4311270,1059 ,212 ,2026-01-25
5995,4311822,1107 ,221 ,2026-01-25
5996,4312375,900 ,180 ,2026-01-25
5997,4312927,339 ,68 ,2026-01-25
5998,4313479,692 ,138 ,2026-01-25
5999,4314031,705 ,141 ,2026-01-25
6000,4314584,539 ,108 ,2026-01-25
6001,4315136,1110 ,222 ,2026-01-25
6002,4315688,1091 ,218 ,2026-01-25
6003,4316241,59 ,12 ,2026-01-25
6004,4316793,422 ,84 ,2026-01-25
6005,4317345,662 ,132 ,2026-01-25
6006,4317898,83 ,17 ,2026-01-25
6007,4318450,744 ,149 ,2026-01-25
6008,4319002,1010 ,202 ,2026-01-25
6009,4319554,828 ,166 ,2026-01-25
6010,4320107,796 ,159 ,2026-01-25
6011,4320659,795 ,159 ,2026-01-25
6012,4321211,912 ,182 ,2026-01-25
6013,4321764,316 ,63 ,2026-01-25
6014,4322316,183 ,37 ,2026-01-25
6015,4322868,946 ,189 ,2026-01-25
6016,4323421,603 ,121 ,2026-01-25
6017,4323973,1081 ,216 ,2026-01-25
6018,4324525,925 ,185 ,2026-01-25
6019,4325077,279 ,56 ,2026-01-25
6020,4325630,479 ,96 ,2026-01-25
6021,4326182,171 ,34 ,2026-01-25
6022,4326734,65 ,13 ,2026-01-25
6023,4327287,645 ,129 ,2026-01-25
6024,4327839,1062 ,212 ,2026-01-25
6025,4328391,432 ,86 ,2026-01-25
6026,4328944,532 ,106 ,2026-01-25
6027,4329496,1030 ,206 ,2026-01-25
6028,4330048,137 ,27 ,2026-01-25
6029,4330600,1066 ,213 ,2026-01-25
6030,4331153,637 ,127 ,2026-01-25
6031,4331705,743 ,149 ,2026-01-25
6032,4332257,568 ,114 ,2026-01-25
6033,4332810,609 ,122 ,2026-01-25
6034,4333362,430 ,86 ,2026-01-25
6035,4333914,537 ,107 ,2026-01-25
6036,4334467,272 ,54 ,2026-01-25
6037,4335019,1015 ,203 ,2026-01-25
6038,4335571,1125 ,225 ,2026-01-25
6039,4336123,765 ,153 ,2026-01-25
6040,4336676,1099 ,220 ,2026-01-25
6041,4337228,637 ,127 ,2026-01-25
6042,4337780,193 ,39 ,2026-01-25
6043,4338333,1086 ,217 ,2026-01-25
6044,4338885,71 ,14 ,2026-01-25
6045,4339437,1052 ,210 ,2026-01-25
6046,4339990,962 ,192 ,2026-01-25
6047,4340542,251 ,50 ,2026-01-25
6048,4341094,158 ,32 ,2026-01-25
6049,4341646,976 ,195 ,2026-01-25
6050,4342199,535 ,107 ,2026-01-25
6051,4342751,1000 ,200 ,2026-01-25
6052,4343303,757 ,151 ,2026-01-25
6053,4343856,510 ,102 ,2026-01-25
6054,4344408,929 ,186 ,2026-01-25
6055,4344960,,112 ,2026-01-25
6056,4345513,,149 ,2026-01-25
6057,4346065,,187 ,2026-01-25
6058,4346617,,87 ,2026-01-25
6059,4347169,312 ,62 ,2026-01-25
6060,4347722,718 ,144 ,2026-01-25
6061,4348274,1042 ,208 ,2026-01-25
6062,4348826,1118 ,224 ,2026-01-25
6063,4349379,301 ,60 ,2026-01-25
6064,4349931,1175 ,235 ,2026-01-25
6065,4350483,1063 ,213 ,2026-01-25
6066,4351036,928 ,186 ,2026-01-25
6067,4351588,492 ,98 ,2026-01-25
6068,4352140,797 ,159 ,2026-01-25
6069,4352692,1075 ,215 ,2026-01-25
6070,4353245,93 ,19 ,2026-01-25
6071,4353797,599 ,120 ,2026-01-25
6072,4354349,242 ,48 ,2026-01-25
6073,4354902,1109 ,222 ,2026-01-25
6074,4355454,203 ,41 ,2026-01-25
6075,4356006,200 ,40 ,2026-01-25
6076,4356559,223 ,45 ,2026-01-25
6077,4357111,848 ,170 ,2026-01-25
6078,4357663,168 ,34 ,2026-01-25
6079,4358215,230 ,46 ,2026-01-25
6080,4358768,982 ,196 ,2026-01-25
6081,4359320,96 ,19 ,2026-01-25
6082,4359872,354 ,71 ,2026-01-25
6083,4360425,278 ,56 ,2026-01-25
6084,4360977,475 ,95 ,2026-01-25
6085,4361529,578 ,116 ,2026-01-25
6086,4362082,113 ,23 ,2026-01-25
6087,4362634,956 ,191 ,2026-01-25
6088,4363186,474 ,95 ,2026-01-25
6089,4363738,322 ,64 ,2026-01-25
6090,4364291,1019 ,204 ,2026-01-25
6091,4364843,802 ,160 ,2026-01-25
6092,4365395,541 ,108 ,2026-01-25
6093,4365948,212 ,42 ,2026-01-25
6094,4366500,95 ,19 ,2026-01-25
6095,4367052,735 ,147 ,2026-01-25
6096,4367605,746 ,149 ,2026-01-25
6097,4368157,61 ,12 ,2026-01-25
6098,4368709,282 ,56 ,2026-01-25
6099,4369261,446 ,89 ,2026-01-25
6100,4369814,484 ,97 ,2026-01-25
6101,4370366,407 ,81 ,2026-01-25
6102,4370918,546 ,109 ,2026-01-25
6103,4371471,386 ,77 ,2026-01-25
6104,4372023,360 ,72 ,2026-01-25
6105,4372575,934 ,187 ,2026-01-25
6106,4373128,227 ,45 ,2026-01-25
6107,4373680,555 ,111 ,2026-01-25
6108,4374232,727 ,145 ,2026-01-25
6109,4374784,1017 ,203 ,2026-01-25
6110,4375337,1168 ,234 ,2026-01-25
6111,4375889,1154 ,231 ,2026-01-25
6112,4376441,598 ,120 ,2026-01-25
6113,4376994,99 ,20 ,2026-01-25
6114,4377546,434 ,87 ,2026-01-25
6115,4378098,129 ,26 ,2026-01-25
6116,4378651,1146 ,229 ,2026-01-25
6117,4379203,222 ,44 ,2026-01-25
6118,4379755,1008 ,202 ,2026-01-25
6119,4380307,307 ,61 ,2026-01-25
6120,4380860,815 ,163 ,2026-01-25
6121,4381412,1119 ,224 ,2026-01-25
6122,4381964,168 ,34 ,2026-01-25
6123,4382517,197 ,39 ,2026-01-25
6124,4383069,382 ,76 ,2026-01-25
6125,4383621,308 ,62 ,2026-01-25
6126,4384174,103 ,21 ,2026-01-25
6127,4384726,976 ,195 ,2026-01-25
6128,4385278,51 ,10 ,2026-01-25
6129,4385830,493 ,99 ,2026-01-25
6130,4386383,692 ,138 ,2026-01-25
6131,4386935,697 ,139 ,2026-01-25
6132,4387487,547 ,109 ,2026-01-25
6133,4388040,477 ,95 ,2026-01-25
6134,4388592,1072 ,214 ,2026-01-25
6135,4389144,828 ,166 ,2026-01-25
6136,4389697,628 ,126 ,2026-01-25
6137,4390249,133 ,27 ,2026-01-25
6138,4390801,705 ,141 ,2026-01-25
6139,4391353,857 ,171 ,2026-01-25
6140,4391906,290 ,58 ,2026-01-25
6141,4392458,320 ,64 ,2026-01-25
6142,4393010,1094 ,219 ,2026-01-25
6143,4393563,496 ,99 ,2026-01-25
6144,4394115,138 ,28 ,2026-01-25
6145,4394667,81 ,16 ,2026-01-25
6146,4395220,998 ,200 ,2026-01-25
6147,4395772,267 ,53 ,2026-01-25
6148,4396324,227 ,45 ,2026-01-25
6149,4396876,125 ,25 ,2026-01-25
6150,4397429,563 ,113 ,2026-01-25
6151,4397981,668 ,134 ,2026-01-25
6152,4398533,1121 ,224 ,2026-01-25
6153,4399086,266 ,53 ,2026-01-25
6154,4399638,680 ,136 ,2026-01-25
6155,4400190,807 ,161 ,2026-01-25
6156,4400743,185 ,37 ,2026-01-25
6157,4401295,1023 ,205 ,2026-01-25
6158,4401847,1061 ,212 ,2026-01-25
6159,4402399,137 ,27 ,2026-01-25
6160,4402952,385 ,77 ,2026-01-25
6161,4403504,66 ,13 ,2026-01-25
6162,4404056,1196 ,239 ,2026-01-25
6163,4404609,585 ,117 ,2026-01-25
6164,4405161,820 ,164 ,2026-01-25
6165,4405713,767 ,153 ,2026-01-25
6166,4406266,180 ,36 ,2026-01-25
6167,4406818,839 ,168 ,2026-01-25
6168,4407370,951 ,190 ,2026-01-25
6169,4407922,857 ,171 ,2026-01-25
6170,4408475,1041 ,208 ,2026-01-25
6171,4409027,569 ,114 ,2026-01-25
6172,4409579,146 ,29 ,2026-01-25
6173,4410132,927 ,185 ,2026-01-25
6174,4410684,283 ,57 ,2026-01-25
6175,4411236,628 ,126 ,2026-01-25
6176,4411789,465 ,93 ,2026-01-25
6177,4412341,927 ,185 ,2026-01-25
6178,4412893,915 ,183 ,2026-01-25
6179,4413445,886 ,177 ,2026-01-25
6180,4413998,1025 ,205 ,2026-01-25
6181,4414550,892 ,178 ,2026-01-25
6182,4415102,115 ,23 ,2026-01-25
6183,4415655,1125 ,225 ,2026-01-25
6184,4416207,353 ,71 ,2026-01-25
6185,4416759,171 ,34 ,2026-01-25
6186,4417312,206 ,41 ,2026-01-25
6187,4417864,151 ,30 ,2026-01-25
6188,4418416,746 ,149 ,2026-01-25
6189,4418968,681 ,136 ,2026-01-25
6190,4419521,331 ,66 ,2026-01-25
6191,4420073,676 ,135 ,2026-01-25
6192,4420625,911 ,182 ,2026-01-25
6193,4421178,119 ,24 ,2026-01-25
6194,4421730,229 ,46 ,2026-01-25
6195,4422282,1171 ,234 ,2026-01-25
6196,4422835,958 ,192 ,2026-01-25
6197,4423387,311 ,62 ,2026-01-25
6198,4423939,267 ,53 ,2026-01-25
6199,4424491,603 ,121 ,2026-01-25
6200,4425044,85 ,17 ,2026-01-25
6201,4425596,412 ,82 ,2026-01-25
6202,4426148,597 ,119 ,2026-01-25
6203,4426701,732 ,146 ,2026-01-25
6204,4427253,1111 ,222 ,2026-01-25
6205,4427805,790 ,158 ,2026-01-25
6206,4428358,827 ,165 ,2026-01-25
6207,4428910,864 ,173 ,2026-01-25
6208,4429462,564 ,113 ,2026-01-25
6209,4430014,266 ,53 ,2026-01-25
6210,4430567,506 ,101 ,2026-01-25
6211,4431119,78 ,16 ,2026-01-25
6212,4431671,458 ,92 ,2026-01-25
6213,4432224,875 ,175 ,2026-01-25
6214,4432776,225 ,45 ,2026-01-25
6215,4433328,918 ,184 ,2026-01-25
6216,4433881,225 ,45 ,2026-01-25
6217,4434433,302 ,60 ,2026-01-25
